id,messages,result_1,result_2,result_3 
850,"У меня еще вопрос, можно и нужно ли как то отметить эпатажность говорящего? Например, у меня говорящий иногда намеренно моргает несколько раз перед тем как ответить на вопрос. Более того, если это можно отметить, не понятно в какую категорию классификаций интонаций это будет входить...",0.0676888888888889,0.21501176470588235,0.0
851,"Добрый вечер. В корпусе у слова &quot;ребята&quot; характеристики рода нет, в викисловаре это слово среднего рода. Ориентироваться на корпус?",0.11193846153846154,0.29104,0.7962
852,"Здравствуйте! имеет ли смысл уточнять значение жеста? Например, стоит писать что-то вроде &quot;речевое действие: перечисление&quot; или просто &quot;речевое действие&quot;?",0.07218928571428572,0.2245888888888889,0.0
853,"Добрый вечер, а мелкие реплики &quot;мгм&quot; и &quot;да&quot; вообще стоит размечать по интонации?",0.066305,0.331525,1.0
854,мне про изобразительные жесты сказали уточнять,0.23375714285714286,0.40907499999999997,0.0
855,"добрый день, <br>иногда в корпусе у этого слова тоже присутсвует средний род, так что можете указать его",0.1283,0.3849,0.7669666666666667
856,"да, уточнять",0.122975,0.4919,0.0
857,"зависит от того, как его произносят ваши говорящие, обе реплики, на мой взгляд, можно и так, и так произнести",0.024120000000000003,0.12060000000000001,-0.6969
858,"в корпусах UD оно все же чаще как NUM отмечается, хотя по Зализняку это DET, поэтому предлагаю подождать <a href=""https://t.me/olesar"">@olesar</a>",0.024420833333333336,0.14652500000000002,0.0
859,"Здравствуйте, куда мы деваем леммы при переносе грамматической разметки в елан? В домашнем задании написано про отдельные слои для части речи и грамматических значений, а про леммы - ничего. Получается, мы просто игнорируем леммы и не переносим их в общую разметку, или я что-то не так поняла?",0.07126727272727272,0.30151538461538463,0.39959999999999996
